"ensembl_gene_id" 	 "hgnc_symbol" 	 "external_gene_name" 	 "chromosome_name" 	 "start_position" 	 "end_position" 	 "transcript_count" 	 "gene_biotype"
"24595" 	 "ENSG00000238185" 	 "" 	 "AL353680.1" 	 "13" 	 30973289 	 30977623 	 1 	 "antisense"
"24596" 	 "ENSG00000238278" 	 "ALG1L6P" 	 "ALG1L6P" 	 "3" 	 75415070 	 75422143 	 1 	 "unprocessed_pseudogene"
"24597" 	 "ENSG00000238286" 	 "SLC35E1P1" 	 "SLC35E1P1" 	 "13" 	 20607268 	 20608131 	 1 	 "processed_pseudogene"
"24598" 	 "ENSG00000238862" 	 "SNORD19B" 	 "SNORD19B" 	 "3" 	 52690744 	 52690827 	 1 	 "snoRNA"
"24599" 	 "ENSG00000239453" 	 "SIDT1-AS1" 	 "SIDT1-AS1" 	 "3" 	 113588748 	 113590189 	 1 	 "antisense"
"24600" 	 "ENSG00000239542" 	 "RN7SL399P" 	 "RN7SL399P" 	 "17" 	 41730127 	 41730405 	 1 	 "misc_RNA"
"24601" 	 "ENSG00000240163" 	 "" 	 "AC087385.1" 	 "15" 	 60390371 	 60390682 	 1 	 "processed_pseudogene"
"24602" 	 "ENSG00000240440" 	 "" 	 "AC007879.4" 	 "2" 	 207235299 	 207237875 	 1 	 "lincRNA"
"24603" 	 "ENSG00000241112" 	 "RPL29P14" 	 "RPL29P14" 	 "5" 	 149545383 	 149545810 	 1 	 "processed_pseudogene"
"24604" 	 "ENSG00000241211" 	 "IQCJ-SCHIP1-AS1" 	 "IQCJ-SCHIP1-AS1" 	 "3" 	 159765387 	 159768612 	 2 	 "antisense"
"24605" 	 "ENSG00000241293" 	 "PPATP1" 	 "PPATP1" 	 "3" 	 87051192 	 87052738 	 1 	 "processed_pseudogene"
"24606" 	 "ENSG00000241416" 	 "KRT8P13" 	 "KRT8P13" 	 "3" 	 170495627 	 170496636 	 1 	 "processed_pseudogene"
"24607" 	 "ENSG00000241418" 	 "MCRIP2P1" 	 "MCRIP2P1" 	 "X" 	 131795657 	 131796167 	 1 	 "processed_pseudogene"
"24608" 	 "ENSG00000241666" 	 "" 	 "AL031733.2" 	 "1" 	 167627385 	 167630674 	 1 	 "antisense"
"24609" 	 "ENSG00000241678" 	 "" 	 "AC091564.1" 	 "11" 	 6685891 	 6686369 	 1 	 "processed_pseudogene"
"24610" 	 "ENSG00000241923" 	 "RPL14P3" 	 "RPL14P3" 	 "4" 	 140366240 	 140366861 	 1 	 "processed_pseudogene"
"24611" 	 "ENSG00000242100" 	 "RPL9P32" 	 "RPL9P32" 	 "19" 	 29956369 	 29956988 	 1 	 "processed_pseudogene"
"24612" 	 "ENSG00000242262" 	 "" 	 "AC092597.1" 	 "4" 	 47706372 	 47706987 	 1 	 "processed_pseudogene"
"24613" 	 "ENSG00000242583" 	 "" 	 "AC008040.2" 	 "3" 	 170062244 	 170062951 	 1 	 "processed_pseudogene"
"24614" 	 "ENSG00000242696" 	 "RN7SL40P" 	 "RN7SL40P" 	 "2" 	 202357076 	 202357417 	 1 	 "misc_RNA"
"24615" 	 "ENSG00000242741" 	 "LINC02005" 	 "LINC02005" 	 "3" 	 73808601 	 73902866 	 1 	 "lincRNA"
"24616" 	 "ENSG00000243175" 	 "RPSAP36" 	 "RPSAP36" 	 "4" 	 143424753 	 143426013 	 2 	 "transcribed_processed_pseudogene"
"24617" 	 "ENSG00000243312" 	 "" 	 "AC093827.1" 	 "4" 	 86870191 	 86871404 	 1 	 "processed_pseudogene"
"24618" 	 "ENSG00000243544" 	 "RN7SL172P" 	 "RN7SL172P" 	 "3" 	 121653994 	 121654296 	 1 	 "misc_RNA"
"24619" 	 "ENSG00000243635" 	 "" 	 "AC091804.1" 	 "3" 	 104502700 	 104503266 	 1 	 "processed_pseudogene"
"24620" 	 "ENSG00000243910" 	 "TUBA4B" 	 "TUBA4B" 	 "2" 	 219253243 	 219272188 	 3 	 "protein_coding"
"24621" 	 "ENSG00000244306" 	 "" 	 "AL589743.1" 	 "14" 	 19284653 	 19337730 	 10 	 "transcribed_processed_pseudogene"
"24622" 	 "ENSG00000244534" 	 "RN7SL211P" 	 "RN7SL211P" 	 "2" 	 64906863 	 64907138 	 1 	 "misc_RNA"
"24623" 	 "ENSG00000246331" 	 "" 	 "AC010198.1" 	 "12" 	 30755074 	 30780739 	 1 	 "lincRNA"
"24624" 	 "ENSG00000248206" 	 "" 	 "AC074194.1" 	 "4" 	 183987678 	 183988750 	 1 	 "sense_intronic"
"24625" 	 "ENSG00000248243" 	 "LINC02014" 	 "LINC02014" 	 "3" 	 130089433 	 130094304 	 1 	 "lincRNA"
"24626" 	 "ENSG00000248283" 	 "CCNL2P1" 	 "CCNL2P1" 	 "4" 	 42561457 	 42562425 	 1 	 "processed_pseudogene"
"24627" 	 "ENSG00000248329" 	 "APELA" 	 "APELA" 	 "4" 	 164877004 	 164898965 	 5 	 "protein_coding"
"24628" 	 "ENSG00000248550" 	 "OTX2-AS1" 	 "OTX2-AS1" 	 "14" 	 56813183 	 57152177 	 4 	 "lincRNA"
"24629" 	 "ENSG00000248693" 	 "LINC02100" 	 "LINC02100" 	 "5" 	 18704433 	 18746173 	 1 	 "lincRNA"
"24630" 	 "ENSG00000248785" 	 "HIGD1AP14" 	 "HIGD1AP14" 	 "4" 	 109673843 	 109674124 	 1 	 "processed_pseudogene"
"24631" 	 "ENSG00000249047" 	 "COX6B1P5" 	 "COX6B1P5" 	 "4" 	 2234251 	 2234499 	 1 	 "processed_pseudogene"
"24632" 	 "ENSG00000249055" 	 "TBCAP3" 	 "TBCAP3" 	 "4" 	 98909537 	 98909848 	 1 	 "transcribed_processed_pseudogene"
"24633" 	 "ENSG00000249092" 	 "PPIAP77" 	 "PPIAP77" 	 "5" 	 42892319 	 42892817 	 1 	 "processed_pseudogene"
"24634" 	 "ENSG00000249334" 	 "" 	 "AC084048.1" 	 "4" 	 10685003 	 10697661 	 1 	 "lincRNA"
"24635" 	 "ENSG00000249335" 	 "" 	 "AC093523.1" 	 "5" 	 68832585 	 68962158 	 1 	 "lincRNA"
"24636" 	 "ENSG00000249784" 	 "SCARNA22" 	 "SCARNA22" 	 "4" 	 1974636 	 1974760 	 1 	 "scaRNA"
"24637" 	 "ENSG00000249993" 	 "BFSP2-AS1" 	 "BFSP2-AS1" 	 "3" 	 133429269 	 133455776 	 1 	 "antisense"
"24638" 	 "ENSG00000250072" 	 "SH3TC2-DT" 	 "SH3TC2-DT" 	 "5" 	 149063317 	 149109787 	 6 	 "lincRNA"
"24639" 	 "ENSG00000250081" 	 "" 	 "AC025176.1" 	 "5" 	 65486444 	 65487048 	 1 	 "lincRNA"
"24640" 	 "ENSG00000250215" 	 "CIR1P2" 	 "CIR1P2" 	 "4" 	 114713579 	 114714920 	 1 	 "processed_pseudogene"
"24641" 	 "ENSG00000250337" 	 "PURPL" 	 "PURPL" 	 "5" 	 27472292 	 27496401 	 6 	 "lincRNA"
"24642" 	 "ENSG00000250413" 	 "" 	 "AC005674.1" 	 "4" 	 10006482 	 10009725 	 1 	 "antisense"
"24643" 	 "ENSG00000250444" 	 "CCT5P1" 	 "CCT5P1" 	 "5" 	 115512077 	 115513694 	 1 	 "processed_pseudogene"
"24644" 	 "ENSG00000250492" 	 "INTS6P1" 	 "INTS6P1" 	 "5" 	 39718984 	 39721513 	 1 	 "processed_pseudogene"
"24645" 	 "ENSG00000250645" 	 "" 	 "AC010442.3" 	 "5" 	 418703 	 419109 	 1 	 "processed_pseudogene"
"24646" 	 "ENSG00000251163" 	 "PRELID3BP4" 	 "PRELID3BP4" 	 "5" 	 42897262 	 42897832 	 1 	 "processed_pseudogene"
"24647" 	 "ENSG00000251230" 	 "MIR3945HG" 	 "MIR3945HG" 	 "4" 	 184844585 	 184855751 	 2 	 "lincRNA"
"24648" 	 "ENSG00000251669" 	 "FAM86EP" 	 "FAM86EP" 	 "4" 	 3941760 	 3955419 	 9 	 "transcribed_unprocessed_pseudogene"
"24649" 	 "ENSG00000251739" 	 "RNU6-1053P" 	 "RNU6-1053P" 	 "4" 	 183705931 	 183706031 	 1 	 "snRNA"
"24650" 	 "ENSG00000252312" 	 "RN7SKP21" 	 "RN7SKP21" 	 "14" 	 36231555 	 36231774 	 1 	 "misc_RNA"
"24651" 	 "ENSG00000252414" 	 "RNU6-100P" 	 "RNU6-100P" 	 "2" 	 64578892 	 64578997 	 1 	 "snRNA"
"24652" 	 "ENSG00000252620" 	 "RNU6ATAC24P" 	 "RNU6ATAC24P" 	 "3" 	 195523087 	 195523221 	 1 	 "snRNA"
"24653" 	 "ENSG00000252892" 	 "RNU6-548P" 	 "RNU6-548P" 	 "2" 	 64994746 	 64994860 	 1 	 "snRNA"
"24654" 	 "ENSG00000253516" 	 "HMGB1P41" 	 "HMGB1P41" 	 "8" 	 80812142 	 80812581 	 1 	 "processed_pseudogene"
"24655" 	 "ENSG00000253563" 	 "NKX2-1-AS1" 	 "NKX2-1-AS1" 	 "14" 	 36519278 	 36523016 	 1 	 "antisense"
"24656" 	 "ENSG00000253720" 	 "" 	 "AC022973.2" 	 "8" 	 129939856 	 129949394 	 1 	 "lincRNA"
"24657" 	 "ENSG00000253807" 	 "LINC01170" 	 "LINC01170" 	 "5" 	 124059794 	 124405079 	 2 	 "lincRNA"
"24658" 	 "ENSG00000253831" 	 "ETV3L" 	 "ETV3L" 	 "1" 	 157092044 	 157099808 	 1 	 "protein_coding"
"24659" 	 "ENSG00000253921" 	 "" 	 "AC091982.1" 	 "5" 	 151753992 	 151767247 	 1 	 "antisense"
"24660" 	 "ENSG00000254180" 	 "" 	 "AB015752.1" 	 "8" 	 90534611 	 90620070 	 1 	 "lincRNA"
"24661" 	 "ENSG00000254480" 	 "" 	 "AC015689.1" 	 "11" 	 4187140 	 4202655 	 1 	 "lincRNA"
"24662" 	 "ENSG00000254689" 	 "LINC02235" 	 "LINC02235" 	 "8" 	 81885377 	 81923193 	 1 	 "lincRNA"
"24663" 	 "ENSG00000254806" 	 "SYS1-DBNDD2" 	 "SYS1-DBNDD2" 	 "20" 	 45363200 	 45410610 	 4 	 "protein_coding"
"24664" 	 "ENSG00000255120" 	 "OVOL1-AS1" 	 "OVOL1-AS1" 	 "11" 	 65789051 	 65790868 	 3 	 "antisense"
"24665" 	 "ENSG00000255216" 	 "" 	 "AP001360.2" 	 "11" 	 120008604 	 120012158 	 1 	 "lincRNA"
"24666" 	 "ENSG00000255372" 	 "" 	 "AC107886.1" 	 "11" 	 22261209 	 22262256 	 1 	 "antisense"
"24667" 	 "ENSG00000255521" 	 "" 	 "AL356215.1" 	 "11" 	 35132655 	 35138032 	 2 	 "antisense"
"24668" 	 "ENSG00000255621" 	 "" 	 "AC023790.2" 	 "12" 	 13000451 	 13040679 	 1 	 "lincRNA"
"24669" 	 "ENSG00000255775" 	 "" 	 "AC005845.1" 	 "12" 	 6155035 	 6160719 	 1 	 "lincRNA"
"24670" 	 "ENSG00000255847" 	 "" 	 "AP003717.1" 	 "11" 	 73963657 	 73970287 	 2 	 "antisense"
"24671" 	 "ENSG00000256379" 	 "TRAV8-5" 	 "TRAV8-5" 	 "14" 	 21903077 	 21904598 	 1 	 "TR_V_pseudogene"
"24672" 	 "ENSG00000257346" 	 "" 	 "AC011603.1" 	 "12" 	 49090208 	 49093312 	 2 	 "antisense"
"24673" 	 "ENSG00000257526" 	 "" 	 "AC107032.2" 	 "12" 	 76562294 	 76615567 	 1 	 "lincRNA"
"24674" 	 "ENSG00000257595" 	 "LINC02356" 	 "LINC02356" 	 "12" 	 111369282 	 111403310 	 2 	 "lincRNA"
"24675" 	 "ENSG00000257826" 	 "" 	 "AL133304.2" 	 "14" 	 36061026 	 36067190 	 1 	 "lincRNA"
"24676" 	 "ENSG00000257883" 	 "" 	 "AC125603.2" 	 "12" 	 116661582 	 116698065 	 1 	 "lincRNA"
"24677" 	 "ENSG00000258035" 	 "" 	 "AC123567.2" 	 "12" 	 94168006 	 94186044 	 2 	 "antisense"
"24678" 	 "ENSG00000258101" 	 "" 	 "AC010173.1" 	 "12" 	 49232790 	 49264756 	 1 	 "antisense"
"24679" 	 "ENSG00000258162" 	 "" 	 "AC069228.1" 	 "12" 	 81378042 	 81472954 	 2 	 "antisense"
"24680" 	 "ENSG00000258352" 	 "" 	 "AC119044.1" 	 "12" 	 47135498 	 47138370 	 2 	 "transcribed_processed_pseudogene"
"24681" 	 "ENSG00000258460" 	 "" 	 "AL355096.1" 	 "14" 	 101332516 	 101334331 	 1 	 "lincRNA"
"24682" 	 "ENSG00000258611" 	 "" 	 "AC087641.1" 	 "15" 	 93065586 	 93066606 	 1 	 "transcribed_processed_pseudogene"
"24683" 	 "ENSG00000258623" 	 "" 	 "AL121820.1" 	 "14" 	 68683411 	 68685565 	 1 	 "antisense"
"24684" 	 "ENSG00000258910" 	 "LINC01956" 	 "LINC01956" 	 "2" 	 118833700 	 118835110 	 2 	 "lincRNA"
"24685" 	 "ENSG00000258957" 	 "" 	 "AL359317.2" 	 "14" 	 69183020 	 69214092 	 3 	 "lincRNA"
"24686" 	 "ENSG00000259048" 	 "" 	 "AL392023.2" 	 "14" 	 38034287 	 38194281 	 2 	 "antisense"
"24687" 	 "ENSG00000259223" 	 "" 	 "AC009654.1" 	 "15" 	 60073554 	 60118320 	 1 	 "lincRNA"
"24688" 	 "ENSG00000259392" 	 "" 	 "AC090877.1" 	 "15" 	 32836983 	 32837326 	 1 	 "transcribed_processed_pseudogene"
"24689" 	 "ENSG00000259436" 	 "" 	 "AC010247.2" 	 "19" 	 42152569 	 42157523 	 1 	 "antisense"
"24690" 	 "ENSG00000259502" 	 "" 	 "AL132640.1" 	 "14" 	 67610986 	 67613864 	 1 	 "processed_pseudogene"
"24691" 	 "ENSG00000259807" 	 "" 	 "AC009093.1" 	 "16" 	 29217170 	 29220031 	 1 	 "lincRNA"
"24692" 	 "ENSG00000259914" 	 "" 	 "AC009063.1" 	 "16" 	 83725676 	 83726377 	 1 	 "antisense"
"24693" 	 "ENSG00000259977" 	 "" 	 "AL121578.3" 	 "X" 	 37906147 	 37949405 	 1 	 "lincRNA"
"24694" 	 "ENSG00000260019" 	 "LINC01992" 	 "LINC01992" 	 "17" 	 27929548 	 27974223 	 1 	 "lincRNA"
"24695" 	 "ENSG00000260042" 	 "" 	 "AC025810.1" 	 "16" 	 50856614 	 50879278 	 1 	 "lincRNA"
"24696" 	 "ENSG00000260300" 	 "" 	 "AC009119.2" 	 "16" 	 83908132 	 83951445 	 5 	 "protein_coding"
"24697" 	 "ENSG00000260420" 	 "LINC02182" 	 "LINC02182" 	 "16" 	 88194281 	 88195217 	 1 	 "lincRNA"
"24698" 	 "ENSG00000260443" 	 "" 	 "AC127455.1" 	 "16" 	 87945058 	 87945202 	 1 	 "processed_pseudogene"
"24699" 	 "ENSG00000260469" 	 "C15orf59-AS1" 	 "C15orf59-AS1" 	 "15" 	 73752317 	 73770613 	 2 	 "lincRNA"
"24700" 	 "ENSG00000260532" 	 "" 	 "AL031598.1" 	 "16" 	 1111627 	 1113399 	 1 	 "lincRNA"
"24701" 	 "ENSG00000260548" 	 "" 	 "AL035425.2" 	 "X" 	 108722070 	 108732687 	 1 	 "protein_coding"
"24702" 	 "ENSG00000260721" 	 "" 	 "AF067845.1" 	 "8" 	 1368642 	 1369833 	 1 	 "lincRNA"
"24703" 	 "ENSG00000260799" 	 "KRT8P50" 	 "KRT8P50" 	 "15" 	 42800968 	 42802405 	 1 	 "processed_pseudogene"
"24704" 	 "ENSG00000260886" 	 "TAT-AS1" 	 "TAT-AS1" 	 "16" 	 71565789 	 71578187 	 1 	 "antisense"
"24705" 	 "ENSG00000260949" 	 "" 	 "AP006545.1" 	 "8" 	 38062881 	 38063791 	 1 	 "sense_overlapping"
"24706" 	 "ENSG00000261241" 	 "LINC02128" 	 "LINC02128" 	 "16" 	 50840017 	 50901063 	 5 	 "lincRNA"
"24707" 	 "ENSG00000261327" 	 "" 	 "AC134312.5" 	 "16" 	 88177298 	 88178941 	 2 	 "lincRNA"
"24708" 	 "ENSG00000261441" 	 "" 	 "AC124068.2" 	 "15" 	 89335053 	 89336161 	 2 	 "antisense"
"24709" 	 "ENSG00000261554" 	 "" 	 "AC037471.2" 	 "15" 	 20893383 	 20893980 	 1 	 "processed_pseudogene"
"24710" 	 "ENSG00000261654" 	 "" 	 "AL360270.2" 	 "1" 	 110936369 	 110942353 	 1 	 "sense_overlapping"
"24711" 	 "ENSG00000261795" 	 "" 	 "AC093627.7" 	 "7" 	 161765 	 164972 	 1 	 "lincRNA"
"24712" 	 "ENSG00000261798" 	 "" 	 "AL033527.3" 	 "1" 	 39788976 	 39790171 	 1 	 "antisense"
"24713" 	 "ENSG00000261868" 	 "MFSD1P1" 	 "MFSD1P1" 	 "17" 	 4301372 	 4302698 	 1 	 "processed_pseudogene"
"24714" 	 "ENSG00000263338" 	 "" 	 "AC027796.5" 	 "17" 	 3577955 	 3578853 	 1 	 "sense_intronic"
"24715" 	 "ENSG00000263941" 	 "RN7SL32P" 	 "RN7SL32P" 	 "2" 	 233205199 	 233205479 	 1 	 "misc_RNA"
"24716" 	 "ENSG00000264050" 	 "" 	 "AC005412.1" 	 "17" 	 29197071 	 29197785 	 1 	 "processed_pseudogene"
"24717" 	 "ENSG00000264714" 	 "" 	 "AP005117.1" 	 "18" 	 10724619 	 10728539 	 2 	 "transcribed_processed_pseudogene"
"24718" 	 "ENSG00000264745" 	 "TTC39C-AS1" 	 "TTC39C-AS1" 	 "18" 	 23994213 	 24015339 	 1 	 "antisense"
"24719" 	 "ENSG00000264954" 	 "PRR29-AS1" 	 "PRR29-AS1" 	 "17" 	 63996071 	 63999899 	 2 	 "lincRNA"
"24720" 	 "ENSG00000266313" 	 "" 	 "AC026254.2" 	 "17" 	 27333256 	 27348491 	 1 	 "lincRNA"
"24721" 	 "ENSG00000267339" 	 "LINC00906" 	 "LINC00906" 	 "19" 	 28965131 	 28970874 	 6 	 "lincRNA"
"24722" 	 "ENSG00000267603" 	 "LINC01028" 	 "LINC01028" 	 "17" 	 70051277 	 70068095 	 2 	 "lincRNA"
"24723" 	 "ENSG00000267628" 	 "" 	 "AC104423.1" 	 "18" 	 79253577 	 79254856 	 1 	 "antisense"
"24724" 	 "ENSG00000267879" 	 "" 	 "AC011483.1" 	 "19" 	 50968210 	 51012129 	 1 	 "antisense"
"24725" 	 "ENSG00000269985" 	 "" 	 "AL021328.1" 	 "6" 	 5451683 	 5458075 	 2 	 "antisense"
"24726" 	 "ENSG00000270019" 	 "" 	 "AC110769.2" 	 "2" 	 113888203 	 113889750 	 1 	 "lincRNA"
"24727" 	 "ENSG00000270149" 	 "" 	 "AL591806.3" 	 "1" 	 160997957 	 161038962 	 2 	 "protein_coding"
"24728" 	 "ENSG00000270207" 	 "" 	 "AC068313.1" 	 "3" 	 7606890 	 7607897 	 1 	 "antisense"
"24729" 	 "ENSG00000270228" 	 "" 	 "AC079880.1" 	 "4" 	 67718996 	 67724262 	 1 	 "processed_pseudogene"
"24730" 	 "ENSG00000270480" 	 "" 	 "AC073413.1" 	 "4" 	 82691737 	 82692468 	 1 	 "processed_pseudogene"
"24731" 	 "ENSG00000270585" 	 "" 	 "AL445435.1" 	 "1" 	 220207618 	 220208282 	 1 	 "processed_pseudogene"
"24732" 	 "ENSG00000271680" 	 "" 	 "AC098935.2" 	 "1" 	 206905928 	 206906393 	 1 	 "processed_pseudogene"
"24733" 	 "ENSG00000271709" 	 "" 	 "AC017033.1" 	 "2" 	 120866378 	 120867403 	 1 	 "lincRNA"
"24734" 	 "ENSG00000271856" 	 "LINC01215" 	 "LINC01215" 	 "3" 	 108125821 	 108138610 	 1 	 "lincRNA"
"24735" 	 "ENSG00000271989" 	 "" 	 "AL139424.1" 	 "1" 	 10429881 	 10430677 	 1 	 "antisense"
"24736" 	 "ENSG00000271991" 	 "" 	 "AC013400.1" 	 "2" 	 19902025 	 19902569 	 1 	 "lincRNA"
"24737" 	 "ENSG00000272662" 	 "" 	 "AC073352.1" 	 "3" 	 119497678 	 119498181 	 1 	 "lincRNA"
"24738" 	 "ENSG00000272721" 	 "" 	 "AC131235.3" 	 "3" 	 184134019 	 184135238 	 2 	 "antisense"
"24739" 	 "ENSG00000272729" 	 "" 	 "AC009336.1" 	 "2" 	 176164164 	 176165716 	 1 	 "antisense"
"24740" 	 "ENSG00000272966" 	 "" 	 "AC064836.2" 	 "2" 	 202336739 	 202337200 	 1 	 "lincRNA"
"24741" 	 "ENSG00000273366" 	 "" 	 "Z83851.2" 	 "22" 	 42278188 	 42278846 	 1 	 "lincRNA"
"24742" 	 "ENSG00000006659" 	 "LGALS14" 	 "LGALS14" 	 "19" 	 39704306 	 39709444 	 3 	 "protein_coding"
"24743" 	 "ENSG00000048462" 	 "TNFRSF17" 	 "TNFRSF17" 	 "16" 	 11965107 	 11968068 	 3 	 "protein_coding"
"24744" 	 "ENSG00000089685" 	 "BIRC5" 	 "BIRC5" 	 "17" 	 78214186 	 78225636 	 11 	 "protein_coding"
"24745" 	 "ENSG00000096264" 	 "NCR2" 	 "NCR2" 	 "6" 	 41335655 	 41350887 	 3 	 "protein_coding"
"24746" 	 "ENSG00000100557" 	 "CCDC198" 	 "CCDC198" 	 "14" 	 57469301 	 57493867 	 11 	 "protein_coding"
"24747" 	 "ENSG00000100721" 	 "TCL1A" 	 "TCL1A" 	 "14" 	 95709967 	 95714196 	 9 	 "protein_coding"
"24748" 	 "ENSG00000101278" 	 "RPS10P5" 	 "RPS10P5" 	 "20" 	 839447 	 839977 	 1 	 "processed_pseudogene"
"24749" 	 "ENSG00000102962" 	 "CCL22" 	 "CCL22" 	 "16" 	 57358772 	 57366190 	 1 	 "protein_coding"
"24750" 	 "ENSG00000102970" 	 "CCL17" 	 "CCL17" 	 "16" 	 57404767 	 57416062 	 2 	 "protein_coding"
"24751" 	 "ENSG00000104970" 	 "KIR3DX1" 	 "KIR3DX1" 	 "19" 	 54532692 	 54545771 	 8 	 "protein_coding"
"24752" 	 "ENSG00000105085" 	 "MED26" 	 "MED26" 	 "19" 	 16574907 	 16629062 	 7 	 "protein_coding"
"24753" 	 "ENSG00000105205" 	 "CLC" 	 "CLC" 	 "19" 	 39731250 	 39738028 	 1 	 "protein_coding"
"24754" 	 "ENSG00000105668" 	 "UPK1A" 	 "UPK1A" 	 "19" 	 35666516 	 35678483 	 4 	 "protein_coding"
"24755" 	 "ENSG00000106588" 	 "PSMA2" 	 "PSMA2" 	 "7" 	 42916857 	 42932223 	 5 	 "protein_coding"
"24756" 	 "ENSG00000107014" 	 "RLN2" 	 "RLN2" 	 "9" 	 5299868 	 5304969 	 2 	 "protein_coding"
"24757" 	 "ENSG00000107018" 	 "RLN1" 	 "RLN1" 	 "9" 	 5334969 	 5339873 	 2 	 "protein_coding"
"24758" 	 "ENSG00000111537" 	 "IFNG" 	 "IFNG" 	 "12" 	 68154768 	 68159747 	 1 	 "protein_coding"
"24759" 	 "ENSG00000111732" 	 "AICDA" 	 "AICDA" 	 "12" 	 8602166 	 8612871 	 6 	 "protein_coding"
"24760" 	 "ENSG00000112195" 	 "TREML2" 	 "TREML2" 	 "6" 	 41190277 	 41201194 	 1 	 "protein_coding"
"24761" 	 "ENSG00000113302" 	 "IL12B" 	 "IL12B" 	 "5" 	 159314783 	 159330887 	 1 	 "protein_coding"
"24762" 	 "ENSG00000118491" 	 "ZC2HC1B" 	 "ZC2HC1B" 	 "6" 	 143864436 	 143938356 	 2 	 "protein_coding"
"24763" 	 "ENSG00000120215" 	 "MLANA" 	 "MLANA" 	 "9" 	 5890802 	 5910606 	 5 	 "protein_coding"
"24764" 	 "ENSG00000120659" 	 "TNFSF11" 	 "TNFSF11" 	 "13" 	 42562736 	 42608013 	 5 	 "protein_coding"
"24765" 	 "ENSG00000121380" 	 "BCL2L14" 	 "BCL2L14" 	 "12" 	 12049844 	 12211084 	 14 	 "protein_coding"
"24766" 	 "ENSG00000124657" 	 "OR2B6" 	 "OR2B6" 	 "6" 	 27957241 	 27958182 	 1 	 "protein_coding"
"24767" 	 "ENSG00000124721" 	 "DNAH8" 	 "DNAH8" 	 "6" 	 38715341 	 39030529 	 5 	 "protein_coding"
"24768" 	 "ENSG00000125245" 	 "GPR18" 	 "GPR18" 	 "13" 	 99254714 	 99261744 	 4 	 "protein_coding"
"24769" 	 "ENSG00000125514" 	 "LINC00029" 	 "LINC00029" 	 "20" 	 63034217 	 63037028 	 3 	 "lincRNA"
"24770" 	 "ENSG00000126787" 	 "DLGAP5" 	 "DLGAP5" 	 "14" 	 55148112 	 55191678 	 5 	 "protein_coding"
"24771" 	 "ENSG00000128438" 	 "TBC1D27P" 	 "TBC1D27P" 	 "17" 	 16922915 	 16934839 	 3 	 "transcribed_unprocessed_pseudogene"
"24772" 	 "ENSG00000129173" 	 "E2F8" 	 "E2F8" 	 "11" 	 19224063 	 19241620 	 5 	 "protein_coding"
"24773" 	 "ENSG00000130545" 	 "CRB3" 	 "CRB3" 	 "19" 	 6463777 	 6467221 	 4 	 "protein_coding"
"24774" 	 "ENSG00000130675" 	 "MNX1" 	 "MNX1" 	 "7" 	 156994051 	 157010651 	 8 	 "protein_coding"
"24775" 	 "ENSG00000130810" 	 "PPAN" 	 "PPAN" 	 "19" 	 10106289 	 10111634 	 8 	 "protein_coding"
"24776" 	 "ENSG00000131142" 	 "CCL25" 	 "CCL25" 	 "19" 	 8052767 	 8062650 	 4 	 "protein_coding"
"24777" 	 "ENSG00000136231" 	 "IGF2BP3" 	 "IGF2BP3" 	 "7" 	 23310209 	 23470467 	 18 	 "protein_coding"
"24778" 	 "ENSG00000136492" 	 "BRIP1" 	 "BRIP1" 	 "17" 	 61681266 	 61863521 	 6 	 "protein_coding"
"24779" 	 "ENSG00000136573" 	 "BLK" 	 "BLK" 	 "8" 	 11486894 	 11564604 	 7 	 "protein_coding"
"24780" 	 "ENSG00000137709" 	 "POU2F3" 	 "POU2F3" 	 "11" 	 120236640 	 120319944 	 7 	 "protein_coding"
"24781" 	 "ENSG00000137812" 	 "KNL1" 	 "KNL1" 	 "15" 	 40594020 	 40664342 	 13 	 "protein_coding"
"24782" 	 "ENSG00000140297" 	 "GCNT3" 	 "GCNT3" 	 "15" 	 59594875 	 59640239 	 10 	 "protein_coding"
"24783" 	 "ENSG00000146859" 	 "TMEM140" 	 "TMEM140" 	 "7" 	 135148072 	 135166215 	 2 	 "protein_coding"
"24784" 	 "ENSG00000147570" 	 "DNAJC5B" 	 "DNAJC5B" 	 "8" 	 66021560 	 66100526 	 4 	 "protein_coding"
"24785" 	 "ENSG00000156509" 	 "FBXO43" 	 "FBXO43" 	 "8" 	 100133360 	 100145800 	 3 	 "protein_coding"
"24786" 	 "ENSG00000159261" 	 "CLDN14" 	 "CLDN14" 	 "21" 	 36460621 	 36576569 	 6 	 "protein_coding"
"24787" 	 "ENSG00000161133" 	 "USP41" 	 "USP41" 	 "22" 	 20350578 	 20390758 	 4 	 "protein_coding"
"24788" 	 "ENSG00000164458" 	 "TBXT" 	 "TBXT" 	 "6" 	 166157656 	 166168700 	 4 	 "protein_coding"
"24789" 	 "ENSG00000165480" 	 "SKA3" 	 "SKA3" 	 "13" 	 21153595 	 21176602 	 7 	 "protein_coding"
"24790" 	 "ENSG00000165891" 	 "E2F7" 	 "E2F7" 	 "12" 	 77021247 	 77065580 	 7 	 "protein_coding"
"24791" 	 "ENSG00000166961" 	 "MS4A15" 	 "MS4A15" 	 "11" 	 60756953 	 60776732 	 4 	 "protein_coding"
"24792" 	 "ENSG00000167749" 	 "KLK4" 	 "KLK4" 	 "19" 	 50906352 	 50910738 	 8 	 "protein_coding"
